//the 2 areas that should require an item to pass are:
//3001, 30, 17 - object 12668
//3001, 31, 17 - object 12669
//3014, 17, 19 - object 12668
//3014, 18, 19 - object 12669

//jade citadel monster 592 or 631
//if monster is 592 boss could be 631, or 1038
//jade catacombs monster 1842, boss 1991

//the exit warp from citadel and catacombs go to
//the left and right side of map 3000 entrance
//areas marked with triangles pointing at a square.

//item suggestion for citadel boss drop:
//(100% chance, like a rune for pre-gruzar)
//item ID 2013 dye 29 "Jade Dragon Eye"
//allows them to pass the 2 portals and enter
//the jade catacombs.
//also: completing the daily quest for citadel 
//has a 14.3% chance to grant this item.

//another suggestion for a rare item:
//eventually you will need something like these so
//people have something rare to hunt for and sell :P
//
//"Lassic's Revenge" (a reference to the boss from the original version of the dungeon)
//item id 896
//sword id 58
//damage: 570-750
//dura 250,000
//non-bonded, no stats or hit/dam
//non-repairable, breaks on death.
//no power level requirements (or any requirements)
//this item is never +5-25 just normal quality*
// 1/200,000 drop chance from regular citadel and catacombs enemies

3007, 4, 9, 3004, 4, 10
3007, 3, 10, 3004, 5, 10
3007, 4, 10, 3004, 5, 10
3007, 6, 2, 3000, 8, 39
3007, 7, 2, 3000, 8, 39
3007, 9, 45, 3000, 11, 58
3007, 10, 45, 3000, 11, 58

3008, 6, 48, 3000, 52, 30
3008, 7, 48, 3000, 52, 30
3008, 19, 17, 3003, 14, 26
3008, 20, 17, 3003, 14, 27

3009, 12, 2, 3000, 58, 40
3009, 13, 2, 3000, 58, 40
3009, 5, 48, 3000, 55, 59
3009, 6, 48, 3000, 55, 59
3009, 20, 11, 3005, 47, 10
3009, 19, 12, 3005, 46, 10
3009, 20, 12, 3005, 47, 10

3010, 12, 17, 3000, 33, 69
3010, 13, 17, 3000, 34, 69
3010, 12, 2, 3001, 30, 48
3010, 13, 2, 3001, 31, 48

3011, 6, 13, 3000, 15, 26
3011, 7, 13, 3000, 15, 26

3012, 9, 19, 3000, 49, 23
3012, 10, 19, 3000, 49, 23
3012, 8, 7, 3015, 44, 34
3012, 8, 8, 3015, 44, 34
3012, 7, 8, 3015, 43, 34

3013, 12, 2, 3000, 34, 37
3013, 13, 2, 3000, 34, 37
3013, 12, 17, 3001, 30, 18
3013, 13, 17, 3001, 31, 18

3014, 17, 33, 3000, 34, 31
3014, 18, 33, 3000, 35, 31
3014, 16, 6, 3019, 11, 4
3014, 16, 7, 3019, 11, 4
3014, 15, 7, 3019, 10, 4
3014, 4, 13, 3015, 11, 43
3014, 5, 13, 3015, 12, 43
3014, 30, 13, 3015, 32, 43
3014, 31, 13, 3015, 33, 43

3015, 3, 1, 3000, 25, 7
3015, 4, 1, 3000, 25, 7
3015, 36, 1, 3000, 44, 7
3015, 37, 1, 3000, 44, 7
3015, 11, 44, 3014, 4, 14
3015, 12, 44, 3014, 5, 14
3015, 32, 44, 3014, 30, 14
3015, 33, 44, 3014, 31, 14
3015, 6, 27, 3016, 18, 18
3015, 5, 28, 3016, 18, 17
3015, 6, 28, 3016, 18, 18
3015, 38, 29, 3017, 3, 22
3015, 39, 29, 3017, 4, 22
3015, 43, 34, 3012, 8, 9
3015, 44, 34, 3012, 9, 8

3016, 2, 35, 3000, 23, 29
3016, 3, 35, 3000, 22, 28
3016, 18, 16, 3015, 6, 29
3016, 19, 16, 3015, 7, 28

3017, 3, 21, 3015, 38, 30
3017, 4, 21, 3015, 39, 30

3018, 7, 31, 3000, 34, 18
3018, 8, 31, 3000, 34, 18
3018, 9, 31, 3000, 35, 18
3018, 8, 7, 3000, 22, 68

3019, 10, 3, 3014, 16, 8
3019, 11, 3, 3014, 17, 7
3019, 24, 38, 3020, 19, 42
3019, 24, 39, 3020, 19, 42
3019, 24, 40, 3020, 19, 42
3019, 25, 40, 3020, 20, 42

3020, 19, 41, 3019, 23, 40
3020, 20, 41, 3019, 24, 41
3020, 19, 25, 3021, 22, 23
3020, 19, 26, 3021, 22, 23
3020, 19, 27, 3021, 21, 23
3020, 18, 27, 3021, 21, 23

3021, 21, 22, 3020, 20, 26
3021, 22, 22, 3020, 20, 25
3021, 31, 4, 3022, 17, 4
3021, 31, 5, 3022, 17, 4
3021, 31, 6, 3022, 16, 4
3021, 30, 6, 3022, 16, 4

3022, 16, 3, 3021, 31, 7
3022, 17, 3, 3021, 32, 6
3022, 24, 29, 3023, 42, 30
3022, 24, 30, 3023, 42, 30
3022, 24, 31, 3023, 43, 30
3022, 25, 31, 3023, 43, 30

3023, 42, 29, 3022, 23, 30
3023, 43, 29, 3022, 23, 31
3023, 17, 35, 3024, 23, 30
3023, 18, 35, 3024, 23, 31

3024, 24, 29, 3023, 17, 36 
3024, 24, 30, 3023, 17, 36
3024, 24, 31, 3023, 18, 36
3024, 25, 31, 3023, 18, 36
3024, 16, 3, 3025, 31, 7
3024, 17, 3, 3025, 32, 6

3025, 31, 4, 3024, 17, 4
3025, 31, 5, 3024, 17, 4
3025, 31, 6, 3024, 16, 4
3025, 30, 6, 3024, 16, 4
3025, 21, 22, 3026, 20, 25
3025, 22, 22, 3026, 20, 26

3026, 19, 25, 3025, 21, 23
3026, 19, 26, 3025, 21, 23
3026, 19, 27, 3025, 22, 23
3026, 18, 27, 3025, 22, 23
3026, 19, 41, 3027, 23, 38
3026, 20, 41, 3027, 23, 39

3027, 24, 38, 3026, 19, 42
3027, 24, 39, 3026, 19, 42
3027, 24, 40, 3026, 20, 42
3027, 25, 40, 3026, 20, 42
3027, 6, 3, 3028, 4, 18
3027, 7, 3, 3028, 4, 18
3027, 8, 3, 3028, 5, 18
3027, 9, 3, 3028, 6, 18
3027, 10, 3, 3028, 7, 18

3028, 4, 19, 3027, 7, 4
3028, 5, 19, 3027, 8, 4
3028, 6, 19, 3027, 9, 4
3028, 7, 19, 3027, 10, 4
3028, 7, 11, 3029, 28, 20
3028, 8, 11, 3029, 29, 20
3028, 9, 11, 3029, 30, 20
3028, 16, 2, 3030, 15, 42
3028, 17, 2, 3030, 16, 42
3028, 18, 2, 3030, 16, 42
3028, 19, 2, 3030, 17, 42

3029, 28, 21, 3028, 7, 12
3029, 29, 21, 3028, 8, 12
3029, 30, 21, 3028, 9, 12

3030, 15, 43, 3028, 16, 3
3030, 16, 43, 3028, 18, 3
3030, 17, 43, 3028, 19, 3
3030, 8, 2, 3000, 45, 68
3030, 9, 2, 3000, 45, 68
3030, 10, 2, 3000, 45, 68
3030, 11, 2,  3000, 45, 68
